Id,Input,Label
14585,-0.54293-0.78378i,3
14586,-0.78507-0.48282i,3
14587,0.87495-0.77063i,1
14588,0.38686-0.34861i,2
14589,-0.775+1.0088i,3
14590,-0.78597-0.75086i,3
14591,-0.46676-0.83008i,3
14592,0.98271+0.95961i,2
14593,0.75476-0.68207i,1
14594,-0.81442-0.73956i,1
14595,-0.1823-0.018343i,3
14596,0.70121+0.82491i,1
14597,-0.80129+0.83527i,3
14598,0.60014+0.73711i,1
14599,-0.36919+0.82261i,2
14600,-1.1034+0.89178i,3
14601,0.4351-0.10008i,3
14602,-0.39441+0.9781i,2
14603,-0.46657-0.83932i,3
14604,0.69682+0.75859i,1
14605,-0.65721+0.70617i,1
14606,-0.79792+0.71132i,1
14607,0.85827-1.0993i,3
14608,-0.453+0.32906i,2
14609,-0.022327-0.15919i,3
14610,-1.0745+0.99568i,3
14611,-0.69963+0.63453i,1
14612,1.0527-0.8634i,3
14613,0.13884-0.26378i,3
14614,0.6965+0.74068i,1
14615,-0.33448-0.91817i,2
14616,-0.72229+0.57724i,1
14617,-1.0034+0.90626i,2
14618,0.087964+0.44238i,3
14619,0.59348-0.090553i,3
14620,0.71303+0.6699i,1
14621,0.76881-0.73232i,1
14622,-0.2178+0.090847i,3
14623,-0.77286-0.6848i,1
14624,-0.72259-0.68582i,1
14625,0.79546+0.79768i,3
14626,0.76061-0.80513i,3
14627,0.90933-0.21041i,2
14628,-0.022207+0.59747i,3
14629,-0.76061+0.73972i,1
14630,-0.18622+0.91272i,3
14631,1.0043-0.19174i,3
14632,-0.91016-0.3762i,2
14633,0.62187-0.69897i,1
14634,-0.74229-0.77871i,1
14635,0.72539-0.74223i,1
14636,0.36375-0.57191i,3
14637,0.84405+0.49593i,3
14638,1.1464+0.61289i,3
14639,-0.81316-1.0571i,3
14640,0.696+0.72911i,1
14641,0.2652+0.38318i,2
14642,-0.61231-0.77339i,1
14643,0.212+1.0612i,3
14644,-0.90049-0.22011i,2
14645,0.50896-0.4597i,3
14646,-1.2245-1.0398i,3
14647,-1.1349+0.068114i,3
14648,0.73572+0.80704i,1
14649,-0.27341+0.89527i,2
14650,0.76168-0.75157i,1
14651,-0.54918-0.67653i,1
14652,0.84971-1.1133i,3
14653,0.66831-0.72947i,1
14654,0.20837-0.36682i,2
14655,-1.0498+0.24883i,2
14656,-0.61077+0.61294i,1
14657,-0.69724+0.68259i,1
14658,-0.62013+0.78068i,1
14659,0.70467+1.0918i,3
14660,-0.20773+0.19583i,2
14661,-0.7955-0.72252i,3
14662,1.0935-0.42203i,3
14663,-1.166+0.53912i,3
14664,0.43757+0.8539i,3
14665,1.0395-0.1517i,3
14666,-0.64638-0.6662i,1
14667,-0.37712+0.16619i,2
14668,-0.76394-1.126i,3
14669,0.73463+0.83548i,1
14670,0.96286+0.91375i,2
14671,-0.92215+0.91473i,2
14672,0.80472-0.4248i,2
14673,-0.71645+0.77915i,1
14674,0.38998+1.128i,3
14675,-0.9379-0.35493i,2
14676,-0.22362-0.39549i,2
14677,0.078956-0.086596i,3
14678,0.77037-1.0779i,3
14679,0.88382+1.0856i,3
14680,-0.57781+0.79708i,1
14681,-0.44459-1.0006i,2
14682,-0.87798+0.71759i,1
14683,-1.0051-0.93169i,2
14684,0.66476-0.82424i,1
14685,-0.75137+0.78284i,1
14686,-0.34551+0.14307i,3
14687,0.9767-0.22628i,2
14688,0.46366-0.83144i,3
14689,0.75129-0.58156i,1
14690,0.94184+0.22855i,2
14691,1.1322-0.52155i,3
14692,-0.74714-0.67247i,1
14693,-0.66044+0.61952i,1
14694,0.70948-0.69979i,1
14695,0.90132-0.85041i,2
14696,0.88357+1.0907i,3
14697,-0.81556+1.1127i,3
14698,-0.79302+0.72047i,1
14699,0.16027-0.28119i,3
14700,0.7341-0.64353i,1
14701,-0.96721+0.86229i,3
14702,-0.8192-0.76755i,1
14703,-0.76901-0.7119i,1
14704,-0.17947+1.0197i,2
14705,-0.75823-0.75826i,3
14706,0.019117+0.6007i,3
14707,1.075-0.34404i,3
14708,0.611+0.73313i,1
14709,0.88641+0.34399i,2
14710,-0.67166-0.53717i,1
14711,-0.17115-0.45684i,3
14712,0.56355+1.0382i,3
14713,0.70877-0.65336i,1
14714,-0.77229+0.84417i,3
14715,-0.33459+0.29225i,2
14716,0.81389-0.68754i,1
14717,0.73199+0.72323i,1
14718,0.62577-0.71471i,1
14719,0.70458+0.80671i,1
14720,-0.25062-0.78658i,2
14721,0.79267-0.81403i,3
14722,-0.35068-0.93196i,2
14723,0.62059+0.7779i,1
14724,-0.19177-0.52697i,3
14725,0.89624+0.93014i,2
14726,0.96847+0.80948i,2
14727,0.75948+1.0448i,3
14728,0.4135+0.98055i,2
14729,-0.2691-0.88872i,3
14730,-0.33318+0.27597i,2
14731,1.0185-0.29029i,2
14732,-0.23715-0.42578i,3
14733,-0.38989-0.027552i,3
14734,0.63448-0.55763i,1
14735,0.76521-0.69199i,1
14736,-0.78231+0.4808i,3
14737,0.13923+0.1673i,3
14738,-0.79289-0.76073i,1
14739,-0.72837+0.78753i,1
14740,0.83402-0.79342i,3
14741,0.91685-0.35065i,2
14742,-0.33825+0.93853i,2
14743,-0.58663+0.71083i,1
14744,1.0438+0.32145i,2
14745,-0.71354-0.72365i,1
14746,0.74396-0.66051i,1
14747,0.76897+0.67159i,1
14748,0.41267-0.42636i,2
14749,-0.99299-0.6491i,3
14750,0.3519+0.85624i,2
14751,-0.60472-0.64633i,1
14752,0.78859+0.58179i,1
14753,0.84852-0.69012i,3
14754,-0.6418+0.8028i,1
14755,0.50588-0.64262i,3
14756,0.25386-0.95461i,2
14757,0.57051+0.88498i,1
14758,0.66748-0.74382i,1
14759,-1.0795+1.0658i,3
14760,-0.95443+0.93295i,2
14761,0.72119-0.73256i,1
14762,0.73609+0.67242i,1
14763,1.105+0.1803i,3
14764,-0.91109+0.45047i,2
14765,1.1146+0.83988i,3
14766,-1.024+0.9879i,3
14767,-0.69464+0.75156i,1
14768,-0.40533+0.37159i,2
14769,-0.25475+0.79704i,2
14770,-0.90298-0.9138i,2
14771,0.97612+1.0861i,3
14772,0.69857-0.59572i,1
14773,-0.71231-0.75938i,1
14774,0.60607+0.68615i,1
14775,1.0227+0.17003i,3
14776,0.68968+0.75342i,1
14777,0.88708-0.90321i,3
14778,-0.28556-0.89446i,2
14779,-0.9393-0.30554i,2
14780,-1.0649+0.20227i,3
14781,-0.17807-0.73155i,3
14782,-0.23371-0.51135i,3
14783,-0.87816+0.26108i,2
14784,-0.90166+0.38864i,2
14785,-0.31009-0.32365i,2
14786,0.7365+0.75825i,1
14787,-1.0243-0.62655i,3
14788,-0.8713-0.19493i,2
14789,-1.0729-0.2193i,2
14790,0.20123-0.38676i,3
14791,-1.0445+0.96454i,2
14792,-0.43047+0.47561i,3
14793,-0.9273-0.20902i,2
14794,-0.33034-0.46493i,2
14795,0.76423-0.68565i,1
14796,-0.48061-1.0564i,3
14797,0.92812+0.95301i,2
14798,-0.84484+0.91623i,2
14799,0.99299+0.85009i,3
14800,-0.032469-1.0946i,3
14801,0.78095-0.72017i,1
14802,0.75599+0.41477i,3
14803,1.1121-0.36701i,3
14804,0.96897+0.29061i,3
14805,-0.95449-0.94642i,2
14806,1.1486+1.1319i,3
14807,0.55933+0.88116i,3
14808,-0.60865-0.16622i,3
14809,-0.37311-0.41635i,3
14810,-1.0011-1.0382i,3
14811,0.75361+0.65649i,1
14812,-0.64529-0.66567i,1
14813,-0.9741+0.8973i,2
14814,0.72055+0.7287i,1
14815,-0.67936-0.74007i,1
14816,-0.69008+0.84289i,1
14817,0.46942-1.0193i,3
14818,0.54222-0.73787i,1
14819,0.91114-0.32031i,2
14820,0.16878+1.018i,3
14821,-0.97204-1.0933i,2
14822,0.34546-0.25409i,2
14823,-0.27764+0.32694i,2
14824,-0.14797-0.070483i,3
14825,-0.22351-1.076i,3
14826,0.71392+0.66594i,1
14827,0.40868-0.89953i,2
14828,1.1529-0.21098i,3
14829,-0.77026-0.70597i,1
14830,0.69547-0.70991i,1
14831,-0.60235-0.7763i,1
14832,-1.0458-0.97716i,3
14833,0.64471-0.58515i,1
14834,0.62266+0.7272i,1
14835,-0.76436+0.58463i,1
14836,-0.74939+0.37113i,3
14837,-1.1164+0.4233i,3
14838,0.72684-0.75408i,1
14839,-0.77324-0.58227i,1
14840,-0.83531-0.74741i,3
14841,0.66185+0.69127i,1
14842,-0.32514+0.39085i,2
14843,1.0497-1.0161i,3
14844,-0.13675-0.69807i,3
14845,0.38353+0.46328i,2
14846,0.71198-0.84795i,1
14847,-1.0722-0.038703i,3
14848,-1.1166-0.19057i,2
14849,-0.2625+0.37053i,3
14850,0.30552-0.35408i,2
14851,0.25606+0.96181i,2
14852,-1.0594-1.1396i,3
14853,0.36543+0.82111i,3
14854,0.1406+1.0798i,3
14855,-0.25072+0.83266i,2
14856,-0.34875-1.163i,3
14857,-0.97672+0.89628i,2
14858,0.96442-0.78082i,3
14859,-0.64555-0.76815i,1
14860,-0.68434-0.83311i,1
14861,0.7078+0.80367i,1
14862,0.16947+0.78157i,3
14863,0.81578+0.59012i,3
14864,-0.77432-0.75662i,1
14865,0.41307-0.81997i,3
14866,0.61494+0.5878i,1
14867,0.41705-1.0716i,3
14868,0.72428+0.70347i,1
14869,-0.49837-1.1464i,3
14870,0.22981-0.029255i,3
14871,-0.70488+0.94134i,2
14872,-0.096591+0.50415i,3
14873,0.70477+0.69262i,1
14874,1.0403+0.28164i,2
14875,0.39717-0.83049i,2
14876,-0.28063-0.45229i,2
14877,-0.71245+1.0548i,3
14878,1.013-0.30474i,2
14879,0.26355+0.52886i,3
14880,1.1123-0.19013i,3
14881,-0.38385-0.87052i,2
14882,-0.77059-0.68535i,1
14883,0.64201-0.61306i,1
14884,-0.71553+0.75479i,1
14885,-0.38574+0.95153i,2
14886,-0.43698-0.84631i,3
14887,-0.57523-0.74038i,1
14888,-1.0429+1.0064i,2
14889,-0.32028-0.38057i,2
14890,0.30404+0.29816i,2
14891,0.3404-0.36434i,2
14892,-0.10289-0.68345i,3
14893,0.75392-1.1058i,3
14894,0.2229+0.98062i,2
14895,0.13441-0.41911i,3
14896,-0.71609+0.7252i,1
14897,0.94551-0.30628i,2
14898,0.1615-1.1393i,3
14899,0.15008+0.60169i,3
14900,-0.85406+0.3478i,2
14901,-0.9753+0.82415i,2
14902,-0.41935+1.1744i,3
14903,-0.26271-0.33213i,2
14904,-0.70391+0.73843i,1
14905,-1.053-0.76373i,3
14906,-0.75128+0.71006i,1
14907,0.91303-1.0285i,2
14908,0.32647-0.37712i,2
14909,-0.74305-0.14982i,3
14910,-0.10461-0.0092005i,3
14911,0.39117+0.9952i,2
14912,-0.28111+0.32422i,2
14913,0.5936+0.43193i,3
14914,-0.15296-0.43754i,3
14915,-0.97885-0.93385i,2
14916,-0.29207-0.38086i,2
14917,-0.76487+0.77582i,1
14918,-0.35874+1.0378i,3
14919,-0.17926-0.0095995i,3
14920,0.47453-0.81178i,3
14921,0.33556+0.90188i,2
14922,0.64839+0.62517i,1
14923,1.1179+0.14803i,3
14924,0.74652+0.74626i,1
14925,-0.97042-0.35679i,2
14926,-0.28788-0.31356i,2
14927,-0.70491+0.40867i,3
14928,-0.93442+0.94229i,2
14929,0.16948+0.45193i,3
14930,1.018-0.88552i,2
14931,0.76988+0.72145i,1
14932,-0.25999+0.95206i,2
14933,-0.39453-0.82418i,3
14934,-0.59188+0.64845i,1
14935,-1.1856-0.4612i,3
14936,0.63856-0.67231i,1
14937,0.71086+0.65478i,1
14938,-0.25188-0.34913i,2
14939,-0.50875-0.24302i,3
14940,-0.41664-0.12072i,3
14941,-0.21469+0.78228i,3
14942,0.31111-1.0543i,2
14943,-1.1141-1.0717i,3
14944,-0.35428+1.0756i,2
14945,-0.31438-0.90325i,2
14946,0.32503-0.29059i,2
14947,-0.83329+0.68259i,1
14948,0.44677-0.54574i,3
14949,-0.81478+0.61514i,1
14950,-0.42473-0.83254i,3
14951,1.2002-1.0797i,3
14952,-0.96348+0.9244i,2
14953,-1.0182+1.0132i,2
14954,0.60044-0.72547i,1
14955,-0.41242-0.88058i,2
14956,-0.71835-0.4239i,3
14957,0.82031+0.71185i,1
14958,0.45052+0.87639i,2
14959,0.049336+0.15439i,3
14960,0.46723-0.25061i,3
14961,-0.92761+0.35133i,2
14962,0.51178-0.59943i,1
14963,0.48671+0.10807i,3
14964,0.76078-0.79688i,3
14965,0.85399+0.24172i,2
14966,0.63747-0.65025i,1
14967,0.86739+1.0625i,2
14968,-0.84947-0.92234i,2
14969,-0.44835+1.0535i,3
14970,-0.6927+0.02834i,3
14971,0.76952-1.0405i,3
14972,0.19689-0.28367i,3
14973,-1.1619+0.86136i,3
14974,-0.48261-0.76349i,3
14975,-1.215+0.66776i,3
14976,0.14773-0.097114i,3
14977,0.64393+0.59333i,1
14978,1.081-0.54771i,3
14979,0.71075+0.58079i,1
14980,-0.59757-0.77698i,1
14981,0.28196+0.34698i,2
14982,0.88818-0.31116i,2
14983,-0.31356+0.9519i,2
14984,0.35867+0.92889i,2
14985,-0.18254-1.0333i,3
14986,-0.78488-0.16702i,3
14987,-0.4462-0.86513i,2
14988,-0.87789-0.49064i,3
14989,-0.65935-0.72202i,1
14990,-0.5975-0.85131i,3
14991,0.70488-0.92841i,3
14992,-0.37217-0.45554i,2
14993,0.13986-0.44658i,3
14994,0.10647+1.2096i,3
14995,-1.0391-0.75739i,3
14996,-0.68232-0.63692i,1
14997,-0.96821+0.89032i,2
14998,1.0115-0.97841i,2
14999,-0.28912-0.22472i,2
15000,-0.75032+0.59957i,1
15001,-0.32779-0.33062i,2
15002,-0.52992-0.66788i,1
15003,-0.63463-0.65597i,1
15004,-0.78182-0.789i,1
15005,-0.223-0.85403i,3
15006,0.29375-0.84196i,2
15007,-0.45789-0.38232i,3
15008,0.33516-0.26771i,2
15009,-0.39469-0.97461i,2
15010,0.79025+0.60344i,1
15011,0.79771+0.7736i,1
15012,0.86229-0.75996i,3
15013,-0.43348+0.27322i,3
15014,0.38426-0.32413i,2
15015,0.79864-0.69439i,1
15016,0.58046+0.70612i,1
15017,0.76472+0.71455i,1
15018,0.47254+0.91858i,2
15019,0.91313+1.1188i,3
15020,-0.72615-0.66376i,1
15021,0.43775+1.0291i,3
15022,0.87393+0.36705i,2
15023,-0.72865+0.73839i,1
15024,0.8254+0.65419i,3
15025,0.73369+0.71655i,1
15026,0.79199-1.1169i,3
15027,0.39922-0.91231i,2
15028,1.0779+0.70576i,3
15029,0.3165-0.36996i,2
15030,0.70221-0.59174i,1
15031,0.77003-0.7656i,1
15032,-0.38082+0.41532i,2
15033,-0.95619-0.35685i,2
15034,-1.1843+0.48533i,3
15035,-0.52053+0.60234i,3
15036,-0.2535-0.28632i,2
15037,0.67853+0.73871i,1
15038,0.34601+0.3069i,2
15039,-0.94186+0.88391i,2
15040,-0.38431-1.0951i,3
15041,-0.26606+1.0335i,2
15042,0.42627+1.1058i,3
15043,-0.61064-0.63036i,1
15044,0.97304-0.33596i,2
15045,0.74844-0.66071i,1
15046,0.31979+0.88073i,2
15047,-0.051197-0.69282i,3
15048,-0.7655+0.89771i,3
15049,0.8749+0.91837i,2
15050,0.6512-0.7261i,1
15051,-0.557+0.58731i,3
15052,1.0403+0.26153i,2
15053,-0.7699-0.51838i,3
15054,-0.59585-0.82834i,1
15055,0.48878-0.18046i,3
15056,-0.35689-0.30674i,2
15057,-0.55528-0.69613i,1
15058,0.46619+0.79304i,3
15059,-0.62614-0.65868i,1
15060,-0.28487-0.87874i,2
15061,1.0332-0.30349i,2
15062,1.1698-0.54817i,3
15063,-0.22903+0.19383i,2
15064,-0.66906+0.76969i,1
15065,-0.82145+0.45955i,3
15066,0.85762-0.34738i,3
15067,0.59439-0.69404i,1
15068,0.84086+0.37308i,2
15069,0.34384+0.31851i,2
15070,1.2154-0.62588i,3
15071,0.65917-1.1387i,3
15072,-0.42802+1.1226i,3
15073,0.33648-0.23588i,2
15074,0.72184+0.72038i,1
15075,-0.16733-0.20418i,3
15076,0.70603+0.83695i,1
15077,-0.068016-0.89607i,3
15078,0.77155+0.66559i,1
15079,-0.79712-0.76944i,1
15080,0.68417-0.6598i,1
15081,-0.30118-0.96862i,2
15082,0.65411-0.82152i,1
15083,0.6705+0.84381i,1
15084,0.25311-0.45136i,3
15085,0.69183+0.70814i,1
15086,-0.76546-1.1154i,3
15087,0.82869-0.58685i,1
15088,0.8099+0.57909i,1
15089,-0.39771+0.33477i,2
15090,-1.0923-1.0023i,2
15091,-0.20045+0.8987i,2
15092,-0.67313+0.8318i,1
15093,-0.72488-0.58457i,1
15094,-0.39809+0.82878i,3
15095,1.0055-0.98549i,2
15096,0.26208-0.86157i,2
15097,0.6692-0.5737i,1
15098,-0.65865+0.75437i,1
15099,-0.89524+0.29345i,2
15100,0.70866-0.76018i,1
15101,0.59324+0.79979i,1
15102,-0.7041-0.77521i,1
15103,0.22135+0.92144i,3
15104,0.97632-0.99585i,2
15105,0.66201-0.69382i,1
15106,-0.34676+0.87555i,2
15107,0.16791+0.87459i,3
15108,0.73974-0.65428i,1
15109,-0.81855+0.59516i,1
15110,0.47812-0.24905i,3
15111,-0.21739+0.49273i,3
15112,-0.71905-0.70364i,1
15113,0.92795+0.29911i,2
15114,0.70928+0.31145i,2
15115,0.99357-0.97588i,2
15116,0.66544+0.74001i,1
15117,-0.65079+0.68182i,1
15118,-0.71198-0.61804i,1
15119,-0.086461-0.7607i,3
15120,-0.70259-0.36079i,3
15121,-0.87082+0.25727i,2
15122,1.0935-0.19081i,3
15123,-0.9276-0.97084i,2
15124,0.79543-0.10814i,3
15125,0.64982-0.76166i,1
15126,1.1454+0.090572i,3
15127,0.59343+0.68087i,1
15128,-0.96342+0.28856i,2
15129,0.98143-0.52041i,3
15130,0.8067+0.71178i,1
15131,-0.96376+0.41654i,3
15132,1.086+0.22528i,3
15133,0.3709-0.39608i,3
15134,-0.63489-0.69354i,1
15135,-0.42003+0.69875i,3
15136,0.74629+0.82212i,3
15137,-1.2429+0.37214i,3
15138,-0.76456-0.62249i,1
15139,-0.85811-0.28946i,2
15140,0.20689+1.0664i,2
15141,0.76455-0.0055695i,3
15142,-0.64525-0.80472i,1
15143,0.44059-0.1779i,3
15144,-0.72273+0.51475i,3
15145,0.67584-0.6208i,1
15146,-0.57008+1.0738i,3
15147,0.58455-0.71755i,1
15148,0.97893-0.47871i,3
15149,0.89326-0.72606i,3
15150,-0.63951+0.61242i,1
15151,-0.17284+0.87094i,3
15152,-1.0266+0.91767i,2
15153,1.2464+0.27027i,3
15154,-0.59473+0.72019i,1
15155,-0.75801+0.79454i,1
15156,-0.7791-1.0791i,3
15157,-0.70308-0.75619i,1
15158,1.1678+0.77266i,3
15159,-0.83626-0.75038i,1
15160,0.9955+1.0052i,2
15161,0.49298-0.37535i,3
15162,-0.75267+0.83447i,1
15163,0.43429+0.057291i,3
15164,0.99324-0.96095i,2
15165,0.67832-0.70871i,1
15166,0.70177+0.802i,1
15167,-0.33184-0.35588i,2
15168,0.090611+1.0743i,3
15169,0.86713-0.9716i,3
15170,0.26745+0.2512i,2
15171,0.37065+0.77789i,3
15172,1.1091+0.99637i,3
15173,-0.85219-0.30382i,2
15174,-0.7123+0.70079i,1
15175,-0.41213+0.94406i,2
15176,0.45656+0.56817i,3
15177,-0.70743-0.70873i,1
15178,-0.39291+1.0003i,2
15179,-0.2188-1.0561i,3
15180,-0.947+0.31384i,2
15181,-1.0763-0.86929i,2
15182,-0.46833-0.20289i,3
15183,-0.78123-0.053743i,3
15184,-0.81524-0.76703i,1
15185,-0.14239+0.36926i,3
15186,-0.72875+0.69663i,1
15187,0.94359+0.21353i,3
15188,-0.64776-0.74972i,1
15189,-0.24312+0.8387i,2
15190,0.96114+0.37464i,2
15191,-0.83496-0.7131i,1
15192,0.85029-0.36859i,2
15193,-0.76861-0.71182i,3
15194,-0.36834-0.95316i,2
15195,0.75413-0.63148i,1
15196,0.64405+0.72188i,1
15197,-1.114-0.35617i,3
15198,-0.30226-0.88108i,2
15199,-0.75749+0.64292i,1
15200,-0.68754+1.1507i,3
15201,-0.77198-0.47561i,3
15202,0.29103-0.31407i,2
15203,-0.72664-0.10911i,3
15204,-0.85321+0.86354i,2
15205,-0.84353-0.47217i,3
15206,-0.73527+0.61586i,1
15207,-0.96487-0.97706i,2
15208,-0.77+0.6683i,1
15209,0.21926+0.42225i,3
15210,0.68799+0.12063i,3
15211,-0.68472-0.67524i,1
15212,1.1936+0.66725i,3
15213,0.18448+0.31513i,2
15214,-0.30907-1.0029i,3
15215,0.92871-0.86225i,2
15216,0.75375+0.69685i,1
15217,-0.31117-0.28891i,2
15218,0.26841+0.781i,2
15219,-0.35792+0.89352i,2
15220,0.65539-0.81872i,1
15221,-1.1373+0.3795i,3
15222,0.68779+0.68693i,1
15223,0.25272+0.92327i,2
15224,0.15318+1.0175i,3
15225,0.70746+0.70408i,1
15226,-0.32158-0.33592i,2
15227,0.69679-0.67176i,1
15228,0.60075-0.64918i,1
15229,0.68509+0.74829i,1
15230,-0.68816-0.66089i,1
15231,0.64909-0.71113i,1
15232,0.63248+0.69644i,1
15233,0.70618-0.66059i,1
15234,0.17674+0.91773i,2
15235,-0.98359-0.89761i,2
15236,0.71874+0.4438i,3
15237,0.95383+0.26584i,2
15238,0.74015-0.72033i,1
15239,-0.65975+0.69121i,1
15240,0.27572+0.20315i,2
15241,0.20587-0.84229i,2
15242,-0.80237+0.80723i,3
15243,0.43822+0.90982i,2
15244,-0.93762+1.023i,2
15245,-0.39966+1.0931i,2
15246,0.22394+0.86547i,2
15247,0.71989-0.70673i,1
15248,0.75004-0.81287i,1
15249,-0.72547-0.95317i,3
15250,-0.082306+0.17849i,3
15251,0.83735-0.6962i,1
15252,-0.47124-0.695i,3
15253,0.68313-0.67739i,1
15254,0.29353-0.36839i,2
15255,-0.37304+0.77978i,3
15256,0.72021-0.78684i,1
15257,-0.69554+0.73662i,1
15258,-0.725+0.83625i,1
15259,-0.95152+1.1155i,3
15260,0.6777+0.76281i,1
15261,0.67388+1.0304i,3
15262,0.46469-0.80703i,3
15263,-0.73648-0.55232i,3
15264,0.79245-0.99208i,3
15265,0.70177-0.63193i,1
15266,-1.0642-0.9797i,2
15267,-0.76931-0.72038i,1
15268,-0.40195-0.93173i,2
15269,0.46633+0.2149i,3
15270,-0.69701+0.8552i,1
15271,-1.0733+0.97822i,2
15272,0.99401+0.98569i,2
15273,0.77169+0.741i,1
15274,-0.90093-0.81291i,2
15275,0.65387-0.594i,1
15276,0.9408+0.50202i,3
15277,0.89154-0.055191i,3
15278,-0.22067-0.96213i,2
15279,-0.33818+0.28956i,2
15280,-0.8638-0.6007i,1
15281,1.1453+1.0082i,3
15282,-0.38295-0.16464i,2
15283,0.31192+0.96686i,2
15284,0.61823+0.72213i,1
15285,0.7077-0.69677i,1
15286,0.7066-0.63644i,1
15287,-0.84479-0.69875i,1
15288,0.75533-0.20178i,3
15289,-0.64611-0.79391i,1
15290,-0.53734-0.094983i,3
15291,-0.60672-0.80766i,1
15292,-0.76839-0.82141i,1
15293,-0.71222-0.71074i,1
15294,-0.61201-0.69847i,1
15295,0.68144-0.68388i,1
15296,0.79431+0.87773i,1
15297,-1.0626-0.2443i,3
15298,-0.604+0.83896i,1
15299,0.29455-1.0575i,2
15300,0.73631-0.68881i,1
15301,0.9713-1.0497i,2
15302,0.67029-0.66434i,1
15303,0.58183+0.085867i,3
15304,0.56934+0.82719i,1
15305,-0.64093-1.0492i,3
15306,-0.44916-1.0668i,2
15307,0.82504+0.79376i,3
15308,0.71539+0.18707i,3
15309,-0.44218+0.90902i,3
15310,0.69111-0.7383i,1
15311,-0.68709+0.66757i,1
15312,-0.72168-1.0485i,3
15313,-0.75846-0.7602i,3
15314,0.85999+1.0357i,3
15315,1.0854-1.0719i,3
15316,-0.67643-0.73539i,1
15317,-0.87099-0.92206i,2
15318,0.75751-0.66595i,1
15319,0.21919+0.32254i,2
15320,-1.1043+1.0428i,3
15321,-0.6469-0.66771i,1
15322,-0.91019-0.99396i,2
15323,-0.66709+0.58987i,1
15324,0.53739-0.1752i,3
15325,-1.0142-0.68546i,3
15326,-0.15764-1.1114i,3
15327,0.68209+0.73329i,1
15328,-0.65675+0.60954i,1
15329,-0.82409-0.13164i,2
15330,-0.73939-0.52889i,3
15331,-0.63816+0.68548i,1
15332,0.83424+0.3455i,2
15333,0.73549-0.67076i,1
15334,0.70994-0.70432i,1
15335,-0.79451-0.68633i,1
15336,-1.0182+0.86727i,2
15337,-1.1354+1.0004i,3
15338,0.69151+0.84506i,1
15339,0.99635+0.83771i,2
15340,-0.079615+0.39907i,3
15341,0.71876-0.65993i,1
15342,0.13453+0.9599i,2
15343,-0.98923-0.30699i,2
15344,0.69163-0.56853i,1
15345,1.0118+1.0962i,2
15346,0.66905+0.72153i,1
15347,1.1464+0.44502i,3
15348,-0.7895-0.70472i,1
15349,0.37015+0.063249i,3
15350,0.62624+0.70531i,1
15351,0.88604-0.31242i,2
15352,-0.7519+0.66385i,1
15353,-0.45837-0.71247i,3
15354,-0.44633-0.64031i,3
15355,0.53485+0.71857i,1
15356,-0.94966+0.44061i,3
15357,-0.82473-0.8107i,3
15358,-0.32551-0.99616i,2
15359,-0.43851-0.8391i,3
15360,-1.0992+0.18015i,3
15361,0.45156-0.98939i,2
15362,0.38796-0.35838i,2
15363,-0.78144+0.65854i,1
15364,0.96514+0.94799i,2
15365,-0.67072+0.85963i,1
15366,0.25602-1.0875i,3
15367,-0.8333+0.73766i,1
15368,0.26309+0.92486i,2
15369,-0.96441+0.9975i,2
15370,-0.97669+0.2001i,2
15371,0.22546-1.0863i,3
15372,0.69528-0.644i,1
15373,1.1194+0.42834i,3
15374,-0.80579+0.76883i,3
15375,0.37829+0.83083i,3
15376,0.63651+0.75731i,1
15377,1.0433-1.0576i,3
15378,-0.83955-0.50464i,3
15379,0.65859+0.33184i,3
15380,1.1164+0.096558i,3
15381,0.91042+0.29529i,2
15382,1.1292-1.0985i,3
15383,-0.66117-0.74172i,1
15384,-0.40817+0.94928i,3
15385,-0.35532+0.25535i,2
15386,-0.74463-0.70791i,1
15387,-0.72055+0.90454i,1
15388,1.1265+0.12174i,3
15389,-0.27624+0.26767i,3
15390,1.1244-1.086i,3
15391,0.77038-0.62302i,1
15392,0.76253+0.2244i,3
15393,-0.44447+0.31093i,3
15394,-0.21592-0.31381i,2
15395,0.35324-0.20289i,3
15396,0.401-0.2463i,2
15397,0.71631+0.59341i,1
15398,-0.47225-0.38532i,2
15399,-0.73752-0.759i,3
15400,0.73549+0.77854i,1
15401,-0.58351+0.1389i,3
15402,-0.71169+0.77966i,1
15403,0.37754-0.34978i,2
15404,-0.7816-0.62899i,1
15405,0.087675+0.42788i,3
15406,-0.29991-0.96505i,2
15407,-0.3857+0.42988i,2
15408,0.37729+0.20307i,2
15409,-0.3352-0.19284i,2
15410,-0.79861+0.67901i,3
15411,0.98703-0.98017i,2
15412,0.6211+0.59375i,1
15413,0.24168+0.48999i,3
15414,-0.26543+1.1902i,3
15415,0.80266-0.701i,1
15416,-0.72612-0.73791i,1
15417,0.91402+1.1067i,3
15418,0.68595+0.72024i,1
15419,-0.85132-0.64448i,1
15420,0.73745-0.72571i,1
15421,0.95454-0.46388i,2
15422,1.0386-1.0519i,2
15423,0.32061+0.99759i,2
15424,-0.67409+0.70888i,1
15425,0.63046+0.71345i,1
15426,0.78214+0.68252i,1
15427,-0.73037+0.72457i,1
15428,-1.0207+0.25592i,2
15429,0.38982+0.36913i,2
15430,-0.84211+0.13695i,2
15431,-0.94399+0.33052i,2
15432,0.24623+0.352i,2
15433,-0.36163-0.90692i,2
15434,-0.82045-0.16288i,3
